complexity,cost,freqs,feature_complexity,feature_cost
10.0,0.048454,,15,0.0066405917424035505
15.0,0.025373,,21,0.004685524376393523
13.0,0.033036,,17,0.0066405917424035505
13.0,0.033783,,17,0.004685524376393523
10.0,0.044196,,18,0.007342089054536699
16.0,0.03542,,19,0.005460914020766991
13.0,0.04383,,15,0.005460914020766991
15.0,0.02612,,21,0.0027304570103834956
14.0,0.033128,,17,0.0027304570103834956
13.0,0.033783,,17,0.004685524376393523
12.0,0.04383,,18,0.005460914020766991
15.0,0.036533,,19,0.005387021688526672
12.0,0.044196,,15,0.007342089054536699
14.0,0.037704,,19,0.0027304570103834956
11.0,0.044712,,15,0.0027304570103834956
13.0,0.04988,,19,0.005836876753702174
12.0,0.030744,,17,0.003910134732020056
11.0,0.037752,,13,0.003910134732020056
11.0,0.038407,,13,0.005865202098030083
10.0,0.048454,,14,0.006640591742403551
11.0,0.038407,,13,0.005865202098030083
8.0,0.04607,,9,0.007820269464040111
10.0,0.048454,,14,0.006640591742403551
11.0,0.039154,,13,0.003910134732020056
7.0,0.046162,,9,0.003910134732020056
10.0,0.049566,,14,0.006566699410163232
10.0,0.049566,,14,0.006566699410163232
5.0,0.061488,,7,0.007820269464040111
16.0,0.016661,,22,0.0
15.0,0.025071,,18,0.0
15.0,0.025071,,18,0.0
15.0,0.036655,,16,0.0
14.0,0.025071,,18,0.0
12.0,0.033481,,14,0.0
14.0,0.036655,,16,0.0
14.0,0.025071,,18,0.0
12.0,0.033481,,14,0.0
13.0,0.036655,,16,0.0
11.0,0.036655,,16,0.0
10.0,0.050301,,12,0.0
15.0,0.024324,,18,0.0019550673660100274
13.0,0.032734,,14,0.0019550673660100274
13.0,0.032734,,14,0.0019550673660100274
10.0,0.044318,,12,0.0019550673660100274
16.0,0.035484,,16,0.0026565646781431767
13.0,0.043894,,12,0.0026565646781431767
15.0,0.024324,,18,0.0019550673660100274
14.0,0.032734,,14,0.0019550673660100274
13.0,0.032734,,14,0.0019550673660100274
12.0,0.044318,,12,0.0019550673660100274
15.0,0.035484,,16,0.0026565646781431767
12.0,0.043894,,12,0.0026565646781431767
14.0,0.035484,,19,0.0026565646781431767
11.0,0.043894,,15,0.0026565646781431767
13.0,0.048831,,16,0.003106419743318678
11.0,0.06378,,13,0.0034388236397356075
12.0,0.028032,,18,0.0
11.0,0.036442,,14,0.0
11.0,0.036442,,14,0.0
10.0,0.048026,,12,0.0
11.0,0.036442,,14,0.0
8.0,0.044852,,10,0.0
10.0,0.048026,,12,0.0
11.0,0.036442,,14,0.0
8.0,0.044852,,10,0.0
10.0,0.048026,,12,0.0
10.0,0.048026,,12,0.0
5.0,0.061672,,8,0.0
15.0,0.042233,,19,0.003623057731506553
13.0,0.050643,,15,0.003623057731506553
13.0,0.050643,,15,0.003623057731506553
11.0,0.062227,,13,0.003623057731506553
16.0,0.029364,,22,0.0032408596089775104
15.0,0.037027,,18,0.005195926974987538
15.0,0.037774,,18,0.0032408596089775104
15.0,0.037027,,18,0.005195926974987538
15.0,0.048186,,16,0.005897424287120687
14.0,0.037774,,18,0.0032408596089775104
13.0,0.045437,,14,0.005195926974987538
13.0,0.049358,,16,0.0032408596089775104
13.0,0.048186,,19,0.005897424287120687
12.0,0.061534,,16,0.006347279352296189
15.0,0.042233,,19,0.0036230577315065522
13.0,0.050643,,15,0.0036230577315065522
13.0,0.050643,,15,0.0036230577315065522
11.0,0.062227,,13,0.0036230577315065522
11.0,0.057846,,13,0.00546091402076699
8.0,0.066256,,8,0.00546091402076699
16.0,0.01771,,22,0.0027304570103834956
15.0,0.025373,,18,0.004685524376393523
15.0,0.02612,,18,0.0027304570103834956
15.0,0.036533,,16,0.005387021688526672
15.0,0.024718,,18,0.0027304570103834956
12.0,0.033128,,14,0.0027304570103834956
14.0,0.03542,,16,0.005460914020766991
15.0,0.025373,,18,0.004685524376393523
14.0,0.033036,,14,0.0066405917424035505
16.0,0.036533,,16,0.005387021688526672
15.0,0.02954,,16,0.005460914020766991
11.0,0.048454,,11,0.0066405917424035505
15.0,0.02612,,18,0.0027304570103834956
14.0,0.033783,,14,0.004685524376393523
14.0,0.033128,,14,0.0027304570103834956
13.0,0.04383,,10,0.005460914020766991
16.0,0.037704,,16,0.0027304570103834956
13.0,0.044712,,12,0.0027304570103834956
15.0,0.025373,,18,0.004685524376393523
14.0,0.033036,,14,0.0066405917424035505
14.0,0.033783,,14,0.004685524376393523
14.0,0.044196,,12,0.007342089054536699
16.0,0.03542,,19,0.005460914020766991
13.0,0.04383,,15,0.005460914020766991
16.0,0.036533,,16,0.005387021688526672
15.0,0.044196,,12,0.007342089054536699
13.0,0.063164,,13,0.007437925692933836
15.0,0.042233,,19,0.003623057731506553
13.0,0.050643,,15,0.003623057731506553
13.0,0.050643,,15,0.003623057731506553
11.0,0.062227,,13,0.003623057731506553
12.0,0.057846,,13,0.005460914020766991
9.0,0.066256,,8,0.005460914020766991
11.0,0.074604,,9,0.006780847539792292
15.0,0.007663,,24,0.0019550673660100274
14.0,0.015326,,20,0.003910134732020055
14.0,0.016073,,20,0.0019550673660100274
14.0,0.015326,,20,0.003910134732020055
15.0,0.026485,,18,0.004611632044153204
14.0,0.015326,,20,0.003910134732020055
12.0,0.022989,,16,0.005865202098030082
14.0,0.014671,,20,0.0019550673660100274
12.0,0.023081,,16,0.0019550673660100274
15.0,0.025373,,18,0.004685524376393523
13.0,0.015326,,20,0.003910134732020055
12.0,0.022989,,16,0.005865202098030082
14.0,0.026485,,18,0.004611632044153204
14.0,0.025373,,18,0.004685524376393524
11.0,0.038407,,13,0.005865202098030082
14.0,0.016073,,20,0.0019550673660100274
13.0,0.023736,,16,0.003910134732020055
13.0,0.023081,,16,0.0019550673660100274
12.0,0.023736,,16,0.003910134732020055
13.0,0.033783,,14,0.004685524376393524
15.0,0.026485,,18,0.004611632044153204
14.0,0.034148,,14,0.006566699410163231
15.0,0.027657,,18,0.0019550673660100274
13.0,0.034665,,14,0.0019550673660100274
15.0,0.026485,,21,0.004611632044153204
13.0,0.034148,,17,0.006566699410163231
14.0,0.039833,,18,0.005061487109328707
14.0,0.014671,,20,0.0019550673660100274
13.0,0.023081,,16,0.0019550673660100274
13.0,0.022334,,16,0.003910134732020055
12.0,0.022334,,16,0.003910134732020055
13.0,0.033493,,14,0.004611632044153204
11.0,0.023081,,16,0.0019550673660100274
10.0,0.030744,,12,0.003910134732020055
13.0,0.034665,,14,0.0019550673660100274
13.0,0.033493,,17,0.004611632044153204
12.0,0.046841,,14,0.005061487109328707
15.0,0.025373,,18,0.004685524376393523
14.0,0.033036,,14,0.006640591742403551
14.0,0.015326,,20,0.003910134732020055
13.0,0.022989,,16,0.005865202098030082
13.0,0.023736,,16,0.003910134732020055
13.0,0.022989,,16,0.005865202098030082
14.0,0.034148,,14,0.006566699410163231
13.0,0.022989,,16,0.005865202098030082
11.0,0.030652,,12,0.00782026946404011
13.0,0.022334,,16,0.003910134732020055
11.0,0.030744,,12,0.003910134732020055
14.0,0.033036,,14,0.00664059174240355
12.0,0.022989,,16,0.005865202098030082
11.0,0.030652,,12,0.00782026946404011
12.0,0.034148,,14,0.006566699410163231
12.0,0.033036,,14,0.006640591742403551
10.0,0.04607,,9,0.00782026946404011
15.0,0.026485,,18,0.004611632044153204
14.0,0.034148,,14,0.006566699410163231
14.0,0.033493,,14,0.004611632044153204
14.0,0.034148,,14,0.006566699410163231
14.0,0.044196,,12,0.0073420890545367
15.0,0.019493,,18,0.004685524376393524
14.0,0.027903,,14,0.004685524376393524
14.0,0.027156,,14,0.006640591742403551
14.0,0.027156,,14,0.006640591742403551
14.0,0.038316,,12,0.0073420890545367
10.0,0.038407,,13,0.005865202098030082
9.0,0.04607,,9,0.00782026946404011
15.0,0.025373,,21,0.004685524376393524
13.0,0.033783,,17,0.004685524376393524
13.0,0.033036,,17,0.006640591742403551
10.0,0.044196,,18,0.0073420890545366985
13.0,0.053116,,15,0.0066625360485603686
15.0,0.024324,,18,0.0019550673660100274
13.0,0.032734,,14,0.0019550673660100274
13.0,0.032734,,14,0.0019550673660100274
10.0,0.044318,,8,0.0019550673660100274
13.0,0.051487,,15,0.006739607556329396
14.0,0.037027,,18,0.005195926974987538
12.0,0.045437,,14,0.005195926974987538
9.0,0.067307,,7,0.00782026946404011
16.0,0.018822,,22,0.0026565646781431767
15.0,0.026485,,18,0.004611632044153204
14.0,0.027232,,18,0.0026565646781431767
15.0,0.026485,,18,0.004611632044153204
14.0,0.037645,,16,0.0053131293562863535
14.0,0.026485,,18,0.004611632044153204
12.0,0.034148,,14,0.006566699410163231
15.0,0.02583,,18,0.0026565646781431767
12.0,0.03424,,14,0.0026565646781431767
14.0,0.036533,,16,0.005387021688526672
14.0,0.026485,,18,0.004611632044153204
12.0,0.034148,,14,0.006566699410163231
11.0,0.037645,,16,0.0053131293562863535
14.0,0.036533,,16,0.005387021688526672
10.0,0.049566,,11,0.006566699410163232
15.0,0.02583,,18,0.0026565646781431767
13.0,0.03424,,14,0.0026565646781431767
13.0,0.033493,,14,0.004611632044153204
13.0,0.033493,,14,0.004611632044153204
10.0,0.044653,,10,0.0053131293562863535
16.0,0.036533,,16,0.005387021688526672
14.0,0.044196,,12,0.007342089054536699
15.0,0.036533,,19,0.005387021688526672
12.0,0.044196,,15,0.007342089054536699
15.0,0.035484,,16,0.0026565646781431767
12.0,0.043894,,12,0.0026565646781431767
14.0,0.048186,,16,0.005897424287120687
16.0,0.03217,,22,0.0031064197433186775
15.0,0.039833,,18,0.005061487109328705
15.0,0.039178,,18,0.0031064197433186775
14.0,0.039833,,18,0.005061487109328706
14.0,0.04988,,16,0.005836876753702174
14.0,0.039178,,18,0.0031064197433186775
12.0,0.046841,,14,0.005061487109328706
13.0,0.04988,,19,0.005836876753702174
13.0,0.048831,,16,0.0031064197433186775
10.0,0.061534,,16,0.006347279352296189
16.0,0.01771,,22,0.0027304570103834956
15.0,0.025373,,18,0.004685524376393523
15.0,0.02612,,18,0.0027304570103834956
14.0,0.025373,,18,0.004685524376393523
14.0,0.036533,,16,0.005387021688526672
15.0,0.025373,,18,0.004685524376393523
12.0,0.033036,,14,0.00664059174240355
14.0,0.024718,,18,0.0027304570103834956
12.0,0.033128,,14,0.0027304570103834956
14.0,0.03542,,16,0.005460914020766991
14.0,0.025373,,18,0.004685524376393522
12.0,0.033036,,14,0.00664059174240355
14.0,0.036533,,16,0.005387021688526673
11.0,0.03542,,16,0.005460914020766991
10.0,0.048454,,11,0.006640591742403551
15.0,0.02612,,18,0.0027304570103834956
13.0,0.033783,,14,0.004685524376393523
13.0,0.033128,,14,0.0027304570103834956
13.0,0.033783,,14,0.004685524376393522
10.0,0.04383,,10,0.005460914020766991
16.0,0.036533,,16,0.005387021688526672
14.0,0.044196,,12,0.0073420890545366985
15.0,0.037704,,16,0.0027304570103834956
12.0,0.044712,,12,0.0027304570103834956
15.0,0.036533,,19,0.005387021688526672
12.0,0.044196,,15,0.007342089054536699
14.0,0.04988,,16,0.005836876753702175
16.0,0.029364,,22,0.0032408596089775104
15.0,0.037774,,18,0.0032408596089775104
15.0,0.037027,,18,0.005195926974987538
14.0,0.037027,,18,0.005195926974987538
14.0,0.048186,,16,0.005897424287120687
14.0,0.037774,,18,0.0032408596089775104
12.0,0.045437,,14,0.005195926974987538
13.0,0.049358,,16,0.0032408596089775104
13.0,0.048186,,19,0.005897424287120687
10.0,0.061534,,16,0.006347279352296189
12.0,0.030744,,17,0.003910134732020056
11.0,0.038407,,13,0.005865202098030083
11.0,0.039154,,13,0.003910134732020056
11.0,0.038407,,13,0.005865202098030083
11.0,0.049566,,11,0.006566699410163232
11.0,0.038407,,13,0.005865202098030082
8.0,0.04607,,9,0.00782026946404011
11.0,0.037752,,13,0.003910134732020056
8.0,0.046162,,9,0.003910134732020056
11.0,0.048454,,11,0.006640591742403551
11.0,0.038407,,13,0.005865202098030082
10.0,0.04607,,9,0.00782026946404011
10.0,0.049566,,11,0.006566699410163232
10.0,0.048454,,11,0.006640591742403551
7.0,0.061488,,6,0.007820269464040111
10.0,0.059644,,13,0.005865202098030082
9.0,0.067307,,8,0.00782026946404011
16.0,0.018822,,22,0.0026565646781431767
15.0,0.026485,,18,0.004611632044153204
15.0,0.027232,,18,0.0026565646781431767
15.0,0.037645,,16,0.0053131293562863535
15.0,0.02583,,18,0.0026565646781431767
12.0,0.03424,,14,0.0026565646781431767
16.0,0.036533,,16,0.005387021688526672
15.0,0.026485,,18,0.004611632044153204
14.0,0.034148,,14,0.006566699410163231
14.0,0.037645,,16,0.0053131293562863535
15.0,0.030653,,16,0.005387021688526672
11.0,0.049566,,11,0.006566699410163232
15.0,0.026485,,18,0.004611632044153204
14.0,0.033493,,14,0.004611632044153204
14.0,0.034148,,14,0.006566699410163231
14.0,0.038316,,12,0.007342089054536699
15.0,0.02583,,18,0.0026565646781431767
14.0,0.03424,,14,0.0026565646781431767
14.0,0.033493,,14,0.004611632044153204
13.0,0.044653,,10,0.0053131293562863535
16.0,0.036533,,16,0.005387021688526672
15.0,0.044196,,12,0.007342089054536699
16.0,0.037645,,19,0.0053131293562863535
13.0,0.044653,,15,0.0053131293562863535
16.0,0.035484,,16,0.0026565646781431767
13.0,0.043894,,12,0.0026565646781431767
13.0,0.062647,,13,0.007441104868462545
15.0,0.047119,,19,0.0034388236397356105
13.0,0.054127,,15,0.0034388236397356105
13.0,0.054127,,15,0.0034388236397356105
11.0,0.06378,,13,0.0034388236397356105
12.0,0.061473,,13,0.0053131293562863535
9.0,0.068481,,8,0.0053131293562863535
11.0,0.076573,,9,0.006702925077874446
16.0,0.01771,,22,0.0027304570103834956
15.0,0.025373,,18,0.004685524376393523
15.0,0.02612,,18,0.0027304570103834956
16.0,0.036533,,16,0.005387021688526672
15.0,0.024718,,18,0.0027304570103834956
12.0,0.033128,,14,0.0027304570103834956
15.0,0.03542,,16,0.005460914020766991
15.0,0.025373,,18,0.004685524376393523
14.0,0.033036,,14,0.0066405917424035505
15.0,0.036533,,16,0.005387021688526672
14.0,0.02954,,16,0.005460914020766991
11.0,0.048454,,11,0.0066405917424035505
15.0,0.02612,,18,0.0027304570103834956
14.0,0.033128,,14,0.0027304570103834956
14.0,0.033783,,14,0.004685524376393523
13.0,0.03795,,10,0.005460914020766991
15.0,0.025373,,18,0.004685524376393523
14.0,0.033783,,14,0.004685524376393523
14.0,0.033036,,14,0.0066405917424035505
14.0,0.044196,,12,0.007342089054536699
16.0,0.036533,,16,0.005387021688526672
15.0,0.044196,,12,0.007342089054536699
16.0,0.037704,,16,0.0027304570103834956
13.0,0.044712,,12,0.0027304570103834956
16.0,0.03542,,19,0.005460914020766991
13.0,0.04383,,15,0.005460914020766991
13.0,0.063164,,13,0.007437925692933836
15.0,0.042233,,19,0.0036230577315065535
13.0,0.050643,,15,0.0036230577315065535
13.0,0.050643,,15,0.0036230577315065535
11.0,0.062227,,13,0.0036230577315065535
12.0,0.057846,,13,0.005460914020766991
9.0,0.066256,,8,0.005460914020766991
11.0,0.074604,,9,0.006780847539792292
11.0,0.030744,,17,0.003910134732020056
10.0,0.038407,,13,0.005865202098030083
10.0,0.039154,,13,0.003910134732020056
11.0,0.049566,,11,0.006566699410163232
10.0,0.037752,,13,0.003910134732020056
7.0,0.046162,,9,0.003910134732020056
11.0,0.048454,,11,0.006640591742403551
10.0,0.038407,,13,0.005865202098030083
9.0,0.04607,,9,0.007820269464040111
11.0,0.049566,,11,0.006566699410163232
11.0,0.042574,,11,0.006640591742403551
6.0,0.061488,,6,0.007820269464040111
14.0,0.045453,,19,0.004707468682550343
12.0,0.052461,,15,0.004707468682550343
12.0,0.053116,,15,0.00666253604856037
12.0,0.057283,,13,0.0074379256929338385
14.0,0.043824,,19,0.004784540190319368
12.0,0.052234,,15,0.004784540190319368
12.0,0.051487,,15,0.006739607556329396
12.0,0.062647,,13,0.0074411048684625445
10.0,0.059644,,13,0.005865202098030082
9.0,0.067307,,9,0.00782026946404011
14.0,0.045453,,19,0.004707468682550343
12.0,0.053116,,15,0.00666253604856037
12.0,0.052461,,15,0.004707468682550343
12.0,0.063164,,13,0.0074379256929338385
10.0,0.061473,,13,0.005313129356286354
7.0,0.068481,,8,0.005313129356286354
11.0,0.076573,,9,0.006702925077874446
14.0,0.043824,,19,0.004784540190319368
12.0,0.051487,,15,0.006739607556329396
12.0,0.052234,,15,0.004784540190319368
12.0,0.062647,,13,0.0074411048684625445
10.0,0.057846,,13,0.005460914020766991
7.0,0.066256,,8,0.005460914020766991
11.0,0.074604,,9,0.006780847539792292
10.0,0.059644,,13,0.005865202098030082
9.0,0.067307,,9,0.00782026946404011
11.0,0.076573,,9,0.006702925077874446
11.0,0.074604,,9,0.006780847539792292
4.0,0.092324,,5,0.00782026946404011
16.0,0.070461,,22,0.019593557799669634
13.0,0.077469,,18,0.019593557799669634
15.0,0.077469,,18,0.019593557799669634
14.0,0.087122,,16,0.019593557799669634
15.0,0.077469,,18,0.019593557799669634
12.0,0.084477,,14,0.019593557799669634
14.0,0.087122,,16,0.019593557799669634
15.0,0.077469,,18,0.019593557799669634
12.0,0.084477,,14,0.019593557799669634
15.0,0.087122,,16,0.019593557799669634
15.0,0.087122,,16,0.019593557799669634
11.0,0.098493,,12,0.019593557799669634
16.0,0.078124,,18,0.02154862516567966
14.0,0.085132,,14,0.02154862516567966
15.0,0.085132,,14,0.02154862516567966
14.0,0.094785,,12,0.02154862516567966
15.0,0.088171,,19,0.02232401481005313
13.0,0.095179,,15,0.02232401481005313
15.0,0.078124,,18,0.02154862516567966
12.0,0.085132,,14,0.02154862516567966
14.0,0.085132,,14,0.02154862516567966
13.0,0.094785,,12,0.02154862516567966
15.0,0.088171,,16,0.02232401481005313
13.0,0.095179,,12,0.02232401481005313
14.0,0.099825,,16,0.022834417408647143
16.0,0.088171,,16,0.02232401481005313
13.0,0.095179,,12,0.02232401481005313
13.0,0.112694,,13,0.023216615531176182
16.0,0.078124,,18,0.02154862516567966
13.0,0.085787,,14,0.02350369253168969
14.0,0.085132,,14,0.02154862516567966
14.0,0.085787,,14,0.023503692531689685
14.0,0.095834,,12,0.02427908217606315
15.0,0.085132,,14,0.02154862516567966
12.0,0.092795,,10,0.02350369253168969
14.0,0.094785,,12,0.02154862516567966
15.0,0.095834,,12,0.024279082176063158
15.0,0.088171,,19,0.02232401481005313
14.0,0.095834,,15,0.02427908217606315
13.0,0.095179,,15,0.02232401481005313
13.0,0.105881,,13,0.025054471820436623
15.0,0.078871,,18,0.019593557799669634
12.0,0.085879,,14,0.019593557799669634
14.0,0.085879,,14,0.019593557799669634
12.0,0.095532,,12,0.019593557799669634
14.0,0.085879,,14,0.019593557799669634
11.0,0.092887,,10,0.019593557799669634
12.0,0.095532,,12,0.019593557799669634
12.0,0.085879,,14,0.019593557799669634
9.0,0.092887,,10,0.019593557799669634
13.0,0.095532,,12,0.019593557799669634
13.0,0.095532,,12,0.019593557799669634
8.0,0.106903,,8,0.019593557799669634
16.0,0.089283,,19,0.02225012247781281
14.0,0.096291,,15,0.02225012247781281
14.0,0.096291,,15,0.02225012247781281
11.0,0.105944,,13,0.02225012247781281
16.0,0.089283,,19,0.022250122477812807
14.0,0.096291,,15,0.022250122477812807
14.0,0.096291,,15,0.022250122477812807
11.0,0.105944,,13,0.022250122477812807
12.0,0.101205,,12,0.02350369253168969
9.0,0.108213,,8,0.02350369253168969
16.0,0.089283,,16,0.022250122477812807
13.0,0.096291,,12,0.022250122477812807
15.0,0.096291,,12,0.022250122477812807
13.0,0.105944,,10,0.022250122477812807
15.0,0.078124,,18,0.02154862516567966
14.0,0.085787,,14,0.023503692531689685
14.0,0.085132,,14,0.02154862516567966
13.0,0.085787,,14,0.023503692531689685
14.0,0.095834,,12,0.02427908217606315
12.0,0.085132,,14,0.02154862516567966
11.0,0.092795,,10,0.023503692531689685
14.0,0.095834,,15,0.02427908217606315
13.0,0.094785,,12,0.02154862516567966
12.0,0.107488,,12,0.024789484774657172
15.0,0.088171,,16,0.02232401481005313
14.0,0.095834,,12,0.024279082176063158
13.0,0.095179,,12,0.02232401481005313
14.0,0.095834,,12,0.024279082176063158
10.0,0.105881,,10,0.025054471820436623
14.0,0.099825,,16,0.022834417408647143
12.0,0.107488,,12,0.024789484774657172
16.0,0.089283,,16,0.022250122477812807
13.0,0.096291,,12,0.022250122477812807
15.0,0.096291,,12,0.022250122477812807
13.0,0.105944,,10,0.022250122477812807
16.0,0.088171,,16,0.02232401481005313
13.0,0.095179,,12,0.02232401481005313
15.0,0.095834,,12,0.024279082176063158
13.0,0.105881,,13,0.025054471820436623
13.0,0.112694,,13,0.023216615531176186
11.0,0.101205,,11,0.02350369253168969
8.0,0.108213,,7,0.02350369253168969
13.0,0.114285,,13,0.024378097989989002
13.0,0.114285,,13,0.024378097989989002
7.0,0.128307,,7,0.025054471820436623
12.0,0.131169,,16,0.0454128132103755
11.0,0.138832,,12,0.047367880576385524
11.0,0.139579,,12,0.0454128132103755
12.0,0.149992,,7,0.04806937788851868
11.0,0.138177,,12,0.0454128132103755
8.0,0.146587,,8,0.0454128132103755
12.0,0.14888,,10,0.048143270220758996
11.0,0.138832,,12,0.047367880576385524
10.0,0.146495,,7,0.049322947942395556
12.0,0.149992,,7,0.04806937788851868
12.0,0.14888,,10,0.048143270220758996
7.0,0.161913,,4,0.049322947942395556
15.0,0.105765,,20,0.0270835840597815
13.0,0.112773,,16,0.0270835840597815
13.0,0.112773,,16,0.0270835840597815
12.0,0.122426,,14,0.0270835840597815
14.0,0.112773,,16,0.0270835840597815
11.0,0.119781,,12,0.0270835840597815
13.0,0.122426,,14,0.0270835840597815
14.0,0.112773,,16,0.0270835840597815
11.0,0.119781,,12,0.0270835840597815
13.0,0.122426,,14,0.0270835840597815
14.0,0.122426,,14,0.0270835840597815
9.0,0.133797,,10,0.0270835840597815
15.0,0.113428,,16,0.029038651425791533
12.0,0.120436,,12,0.029038651425791533
14.0,0.120436,,12,0.029038651425791533
12.0,0.130089,,10,0.029038651425791533
14.0,0.123475,,17,0.029814041070165
12.0,0.130483,,13,0.029814041070165
14.0,0.113428,,16,0.029038651425791533
12.0,0.120436,,12,0.029038651425791533
12.0,0.120436,,12,0.029038651425791533
11.0,0.130089,,6,0.029038651425791533
15.0,0.123475,,14,0.029814041070165
12.0,0.130483,,10,0.029814041070165
14.0,0.135129,,14,0.030324443668759013
16.0,0.123475,,14,0.029814041070165
13.0,0.130483,,10,0.029814041070165
10.0,0.147998,,11,0.030706641791288056
15.0,0.100798,,23,0.03362577046341978
13.0,0.107806,,19,0.03362577046341978
13.0,0.108461,,19,0.03558083782942981
12.0,0.118508,,20,0.036356227473803265
14.0,0.108461,,19,0.03558083782942981
11.0,0.116124,,15,0.03753590519543983
13.0,0.118508,,20,0.036356227473803265
14.0,0.109208,,19,0.03362577046341978
11.0,0.116216,,15,0.03362577046341978
13.0,0.119621,,20,0.036282335141562955
14.0,0.119621,,20,0.036282335141562955
9.0,0.131542,,13,0.03753590519543983
15.0,0.107806,,19,0.03362577046341978
12.0,0.115469,,15,0.03558083782942981
14.0,0.116216,,15,0.03362577046341978
12.0,0.126629,,16,0.036282335141562955
14.0,0.117459,,17,0.03362577046341978
12.0,0.125869,,13,0.03362577046341978
14.0,0.108461,,19,0.03558083782942981
12.0,0.115469,,15,0.03558083782942981
12.0,0.116124,,15,0.03753590519543983
11.0,0.126171,,16,0.03831129483981329
15.0,0.118508,,17,0.03635622747380327
12.0,0.126171,,13,0.0383112948398133
14.0,0.130162,,17,0.03686663007239729
16.0,0.119621,,17,0.036282335141562955
13.0,0.126629,,13,0.036282335141562955
15.0,0.131169,,16,0.0454128132103755
14.0,0.138832,,12,0.047367880576385524
14.0,0.139579,,12,0.0454128132103755
14.0,0.138832,,12,0.047367880576385524
14.0,0.149992,,7,0.04806937788851867
14.0,0.138832,,12,0.047367880576385524
11.0,0.146495,,7,0.04932294794239555
14.0,0.138177,,12,0.0454128132103755
11.0,0.146587,,8,0.0454128132103755
14.0,0.14888,,10,0.048143270220758996
14.0,0.138832,,12,0.047367880576385524
13.0,0.146495,,7,0.04932294794239555
14.0,0.149992,,7,0.04806937788851867
13.0,0.14888,,10,0.04814327022075899
10.0,0.161913,,4,0.049322947942395556
15.0,0.105765,,20,0.0270835840597815
13.0,0.112773,,16,0.0270835840597815
14.0,0.112773,,16,0.0270835840597815
13.0,0.122426,,14,0.0270835840597815
13.0,0.112773,,16,0.0270835840597815
11.0,0.119781,,12,0.0270835840597815
12.0,0.122426,,14,0.0270835840597815
14.0,0.112773,,16,0.0270835840597815
11.0,0.119781,,12,0.0270835840597815
14.0,0.122426,,14,0.0270835840597815
13.0,0.122426,,14,0.0270835840597815
9.0,0.133797,,10,0.0270835840597815
15.0,0.113428,,16,0.029038651425791526
12.0,0.120436,,12,0.029038651425791526
14.0,0.120436,,12,0.029038651425791526
12.0,0.130089,,10,0.029038651425791526
14.0,0.123475,,17,0.029814041070165
12.0,0.130483,,13,0.029814041070165
14.0,0.113428,,16,0.029038651425791533
12.0,0.120436,,12,0.029038651425791533
12.0,0.120436,,12,0.029038651425791533
11.0,0.130089,,8,0.029038651425791533
15.0,0.123475,,14,0.029814041070165
12.0,0.130483,,10,0.029814041070165
14.0,0.135129,,14,0.030324443668759013
16.0,0.123475,,14,0.029814041070165
13.0,0.130483,,10,0.029814041070165
10.0,0.147998,,11,0.030706641791288056
15.0,0.105765,,20,0.0270835840597815
14.0,0.112773,,16,0.0270835840597815
13.0,0.112773,,16,0.0270835840597815
13.0,0.122426,,14,0.0270835840597815
14.0,0.112773,,16,0.0270835840597815
11.0,0.119781,,12,0.0270835840597815
14.0,0.122426,,14,0.0270835840597815
13.0,0.112773,,16,0.0270835840597815
11.0,0.119781,,12,0.0270835840597815
12.0,0.122426,,14,0.0270835840597815
13.0,0.122426,,14,0.0270835840597815
9.0,0.133797,,10,0.0270835840597815
14.0,0.113428,,16,0.029038651425791526
12.0,0.120436,,12,0.029038651425791526
12.0,0.120436,,12,0.029038651425791526
11.0,0.130089,,10,0.029038651425791526
16.0,0.117595,,14,0.02981404107016499
13.0,0.124603,,10,0.02981404107016499
15.0,0.113428,,16,0.029038651425791533
14.0,0.120436,,12,0.029038651425791533
12.0,0.120436,,12,0.029038651425791533
12.0,0.130089,,10,0.029038651425791533
15.0,0.123475,,14,0.029814041070165
12.0,0.130483,,10,0.029814041070165
14.0,0.123475,,17,0.029814041070165
12.0,0.130483,,13,0.029814041070165
14.0,0.135129,,14,0.030324443668759013
10.0,0.147998,,11,0.030706641791288056
15.0,0.105765,,20,0.0270835840597815
14.0,0.112773,,16,0.0270835840597815
14.0,0.112773,,16,0.0270835840597815
14.0,0.122426,,14,0.0270835840597815
13.0,0.112773,,16,0.0270835840597815
11.0,0.119781,,12,0.0270835840597815
13.0,0.122426,,14,0.0270835840597815
13.0,0.112773,,16,0.0270835840597815
11.0,0.119781,,12,0.0270835840597815
13.0,0.122426,,14,0.0270835840597815
12.0,0.122426,,14,0.0270835840597815
9.0,0.133797,,10,0.0270835840597815
14.0,0.113428,,16,0.029038651425791526
12.0,0.120436,,12,0.029038651425791526
12.0,0.120436,,12,0.029038651425791526
11.0,0.130089,,10,0.029038651425791526
16.0,0.123475,,14,0.029814041070165
13.0,0.130483,,10,0.029814041070165
15.0,0.113428,,16,0.029038651425791533
14.0,0.120436,,12,0.029038651425791533
12.0,0.120436,,12,0.029038651425791533
12.0,0.130089,,10,0.029038651425791533
15.0,0.123475,,14,0.029814041070165
12.0,0.130483,,10,0.029814041070165
14.0,0.123475,,17,0.029814041070165
12.0,0.130483,,13,0.029814041070165
14.0,0.135129,,14,0.03032444366875901
10.0,0.147998,,11,0.030706641791288056
13.0,0.141118,,15,0.03393809779436669
